file_name,relative_path,source_folder,category,description,media_type,extension,width,height,duration_seconds,size_mb,suggested_use
Finale SINO BOWL-247.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Nico/Finale SINO BOWL-247.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Nico,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,1.78,histoire; communication du club
Finale SINO BOWL-105.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Offense/Finale SINO BOWL-105.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Offense,Matchs,Contenu SINOBOWL 2024; photo photographe; scene de match,image,jpg,2000,1545,,1.69,galerie; accueil
Finale SINO BOWL-227.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Offense/Finale SINO BOWL-227.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Offense,Matchs,Contenu SINOBOWL 2024; photo photographe; scene de match,image,jpg,2000,1545,,1.24,galerie; accueil
Finale SINO BOWL-253.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Offense/Finale SINO BOWL-253.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Offense,Matchs,Contenu SINOBOWL 2024; photo photographe; scene de match,image,jpg,2000,1545,,1.53,galerie; accueil
Finale SINO BOWL-106.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-106.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,1.78,histoire; communication du club
Finale SINO BOWL-120.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-120.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,1.93,histoire; communication du club
Finale SINO BOWL-134.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-134.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,1.55,histoire; communication du club
Finale SINO BOWL-156.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-156.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,1.65,histoire; communication du club
Finale SINO BOWL-171.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-171.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,2.02,histoire; communication du club
Finale SINO BOWL-260.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-260.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,1.52,histoire; communication du club
Finale SINO BOWL-91.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-91.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,2.20,histoire; communication du club
Finale SINO BOWL-97.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline/Finale SINO BOWL-97.jpg,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Sinobowl/PHOTOSTJO/Sideline,Équipe,Contenu SINOBOWL 2024; photo photographe; ambiance d equipe,image,jpg,2000,1545,,1.69,histoire; communication du club
Mauvaise passe QB couverture charles.mov,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/Amical/Mauvaise passe QB couverture charles.mov,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,12.4,80.53,communication du club; galerie
PBU Lucas ou mauvaise passe.mov,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/Amical/PBU Lucas ou mauvaise passe.mov,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,8.5,56.89,communication du club; galerie
1 - 1ere - SB PA PASS DROP RB - ALERTE EDDY.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD/1 - 1ere - SB PA PASS DROP RB - ALERTE EDDY.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,11.7,4.85,communication du club; galerie
2 - 2eme - DOUBLE RIGHT PASS DROP C - ALERTE CHARLES.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD/2 - 2eme - DOUBLE RIGHT PASS DROP C - ALERTE CHARLES.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,17.7,7.31,communication du club; galerie
3 - 3eme - SPREAD PASS RUN RB - ALERTE JONATHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD/3 - 3eme - SPREAD PASS RUN RB - ALERTE JONATHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,11.6,4.84,communication du club; galerie
4 - 4eme - TRIPS RIGHT PASS RIGHT C DEFLAG NOAH - ALERTE NOAH.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD/4 - 4eme - TRIPS RIGHT PASS RIGHT C DEFLAG NOAH - ALERTE NOAH.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 2 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,8.2,3.40,communication du club; galerie
2 - 2eme - SB PA PASS DROP WR - ALERT LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD/2 - 2eme - SB PA PASS DROP WR - ALERT LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,9.9,3.97,communication du club; galerie
3 - 3eme - SPREAD PASS PBU MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD/3 - 3eme - SPREAD PASS PBU MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,10.3,4.25,communication du club; galerie
4 - 4eme - SB PA PASS DEFLAG LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD/4 - 4eme - SB PA PASS DEFLAG LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,13.7,5.55,communication du club; galerie
1 - 1ere - SB RUN LEFT DEFLAG EDDY.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN/1 - 1ere - SB RUN LEFT DEFLAG EDDY.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,4.5,1.88,communication du club; galerie
2 - 2eme - SB PITCH FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN/2 - 2eme - SB PITCH FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,12.1,5.05,communication du club; galerie
3 - 3eme - DOUBLE RIGHT PASS C DEFLAG JONATHAN - ALERT YOHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN/3 - 3eme - DOUBLE RIGHT PASS C DEFLAG JONATHAN - ALERT YOHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,10.9,4.54,communication du club; galerie
4 - 1ere - SB OUTSIDE RUN RIGHT TD - ALERTE YOHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN/4 - 1ere - SB OUTSIDE RUN RIGHT TD - ALERTE YOHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,6.8,2.85,communication du club; galerie
5 - TRANSFO 1 PT FLAG.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN/5 - TRANSFO 1 PT FLAG.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 4 KEVIN TD RUN ALVIN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,19.4,7.92,communication du club; galerie
6 - 2eme - SPREAD PASS PRESSURE BAD PASS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 5 KEVIN TOD/6 - 2eme - SPREAD PASS PRESSURE BAD PASS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 5 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,6.9,2.80,communication du club; galerie
2 - 2eme - SB RUN OUTSIDE LEFT ECRAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 6 KEVIN TOD/2 - 2eme - SB RUN OUTSIDE LEFT ECRAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 6 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,9.9,4.03,communication du club; galerie
3 - 2eme - DOUBLE LEFT PA PASS PBU MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 6 KEVIN TOD/3 - 2eme - DOUBLE LEFT PA PASS PBU MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 6 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,8.7,3.43,communication du club; galerie
4 - 3eme - DOUBLE BACK WALL RUN RIGHT - ALERTE JONATHAN LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 6 KEVIN TOD/4 - 3eme - DOUBLE BACK WALL RUN RIGHT - ALERTE JONATHAN LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 6 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,5.8,2.35,communication du club; galerie
1 - 1ere - DOUBLE RIGHT RUN LEFT DEFLAG MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 7 END GAME/1 - 1ere - DOUBLE RIGHT RUN LEFT DEFLAG MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Defense/J4/DRIVE 7 END GAME,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,10.6,4.40,communication du club; galerie
SB1 mauvaise lecture johan libre - jonathan mauvais tracé.mov,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/Amical/SB1 mauvaise lecture johan libre - jonathan mauvais tracé.mov,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,14.9,98.45,communication du club; galerie
3 - Transfo 2pt - ST Z END AROUND FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 1 NICY TD COURSE LUCAS/3 - Transfo 2pt - ST Z END AROUND FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 1 NICY TD COURSE LUCAS,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,12.7,5.03,communication du club; galerie
1 - 2eme - SB2 CATCH NICY.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 2 INT NOAH/1 - 2eme - SB2 CATCH NICY.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 2 INT NOAH,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,8.0,3.42,communication du club; galerie
1 - 1ere - CR1 HANDOFF FAILED PITCH OUTSIDE RUN LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 3 NOAH TD PASS NICY/1 - 1ere - CR1 HANDOFF FAILED PITCH OUTSIDE RUN LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 3 NOAH TD PASS NICY,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,7.0,2.88,communication du club; galerie
2 - 2eme - CR PASS Z FADE CATCH NICY TD.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 3 NOAH TD PASS NICY/2 - 2eme - CR PASS Z FADE CATCH NICY TD.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 3 NOAH TD PASS NICY,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,15.1,6.28,communication du club; galerie
1 - 1ere - SB4 OUTSIDE RUN RIGHT LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES/1 - 1ere - SB4 OUTSIDE RUN RIGHT LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,7.7,3.14,communication du club; galerie
2 - 2eme - SB2 CATCH CHARLES.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES/2 - 2eme - SB2 CATCH CHARLES.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,7.3,2.96,communication du club; galerie
3 - 3eme - SB4 OUTSIDE RUN RIGHT LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES/3 - 3eme - SB4 OUTSIDE RUN RIGHT LUCAS.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,6.2,2.55,communication du club; galerie
4 - 1ere - SB1 CATCH JONATHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES/4 - 1ere - SB1 CATCH JONATHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,13.7,5.48,communication du club; galerie
5 - 2eme - SB2 X OUT CATCH CHARLES TD.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES/5 - 2eme - SB2 X OUT CATCH CHARLES TD.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,8.9,3.67,communication du club; galerie
6 - Transfo 2pt - ST Z END AROUND FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES/6 - Transfo 2pt - ST Z END AROUND FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 5 NOAH TD PASS CHARLES,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,11.3,4.56,communication du club; galerie
1 - 1ere - SB DIVE MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 7 NICY TD PASS JONATHAN/1 - 1ere - SB DIVE MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 7 NICY TD PASS JONATHAN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,10.6,4.36,communication du club; galerie
2 - 2eme - SB DIVE MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 7 NICY TD PASS JONATHAN/2 - 2eme - SB DIVE MAXIME.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 7 NICY TD PASS JONATHAN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,9.7,3.96,communication du club; galerie
4 - Transfo 2pt - ST Z END AROUND FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 7 NICY TD PASS JONATHAN/4 - Transfo 2pt - ST Z END AROUND FAIL.mp4,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Offense/J4/DRIVE 7 NICY TD PASS JONATHAN,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,6.5,2.69,communication du club; galerie
08111f46-ff82-43ce-94ac-e30ba2d8e8c5.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/08111f46-ff82-43ce-94ac-e30ba2d8e8c5.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1200,1600,,0.39,effectif
0d75c4f8-ef99-445b-9508-6a24ece42219.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/0d75c4f8-ef99-445b-9508-6a24ece42219.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1600,746,,0.25,effectif
0f124b10-599a-4e71-8064-6d6443af7259.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/0f124b10-599a-4e71-8064-6d6443af7259.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,2040,952,,0.43,effectif
16b7617b-698b-486d-91a6-954aac63b531.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/16b7617b-698b-486d-91a6-954aac63b531.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,2040,952,,0.34,effectif
1a6fa4db-b789-45f1-9869-7453a8bedf67.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/1a6fa4db-b789-45f1-9869-7453a8bedf67.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,952,2040,,0.26,effectif
1c153932-dacf-47c7-9203-cbc6ee10d692.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/1c153932-dacf-47c7-9203-cbc6ee10d692.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1200,1600,,0.37,effectif
29e7b9cb-c708-490e-a1af-ccb1f348f837.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/29e7b9cb-c708-490e-a1af-ccb1f348f837.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1600,746,,0.23,effectif
37974f6d-849a-464d-9747-f9a656e29eec.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/37974f6d-849a-464d-9747-f9a656e29eec.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1600,900,,0.31,effectif
43589f62-d7db-456b-8f5e-01377069408b.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/43589f62-d7db-456b-8f5e-01377069408b.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1600,900,,0.31,effectif
45f5d0a4-6577-4785-ba5b-c2c3a34d2750.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/45f5d0a4-6577-4785-ba5b-c2c3a34d2750.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1600,900,,0.32,effectif
48019c7f-0fc8-4b9f-a516-4b65920d591b.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/48019c7f-0fc8-4b9f-a516-4b65920d591b.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,1200,1600,,0.37,effectif
537ae9aa-c39e-452a-ba30-cfb76d36dd11.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/537ae9aa-c39e-452a-ba30-cfb76d36dd11.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,952,2040,,0.47,effectif
56c36159-b211-4e90-bf55-6e5020e6ae0f.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG/56c36159-b211-4e90-bf55-6e5020e6ae0f.JPG,media/SINOBOWL 2024-20260602T191907Z-3-002/SINOBOWL 2024/Sinobowl/CLUB/JPG,Portraits joueurs,Contenu SINOBOWL 2024; photo club; portrait individuel ou quasi individuel,image,jpg,2040,952,,0.31,effectif
